ISO2,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_source,Budget_distribution_scenario,Years_to_neutrality,Neutrality_year,Latest_year,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_cumulative_population,Share_of_cumulative_population,Population_2050,Share_of_total_population_2050,Global_Carbon_budget,Country_carbon_budget,scenario_id
GM,Gambia,Africa,Territory,2°C,67%,Foster,Equality,1199,>2100,2023.0,0.710899,16.719935,84130076.0,0.00016969346231953522,4301895.5,0.00044868660267657494,950000,426.2522725427462,6946
GM,Gambia,Africa,Territory,2°C,67%,Foster,Responsibility,1245,>2100,2023.0,0.710899,16.719935,84130076.0,0.00016969346231953522,4301895.5,0.00044868660267657494,950000,442.6044626133567,6947
GM,Gambia,Africa,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.710899,16.719935,84130076.0,0.00016969346231953522,4301895.5,0.00044868660267657494,950000,,6948
GM,Gambia,Africa,Consumption,1.5°C,33%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,480000,215.36956928475598,6949
GM,Gambia,Africa,Consumption,1.5°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,480000,,6950
GM,Gambia,Africa,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,480000,,6951
GM,Gambia,Africa,Consumption,1.5°C,33%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,300000,134.60598080297248,6952
GM,Gambia,Africa,Consumption,1.5°C,33%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,300000,,6953
GM,Gambia,Africa,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,300000,,6954
GM,Gambia,Africa,Consumption,1.5°C,50%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,247000,110.82559086111401,6955
GM,Gambia,Africa,Consumption,1.5°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,247000,,6956
GM,Gambia,Africa,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,247000,,6957
GM,Gambia,Africa,Consumption,1.5°C,50%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,250000,112.17165066914373,6958
GM,Gambia,Africa,Consumption,1.5°C,50%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,250000,,6959
GM,Gambia,Africa,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,250000,,6960
GM,Gambia,Africa,Consumption,1.5°C,67%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,60000,26.921196160594498,6961
GM,Gambia,Africa,Consumption,1.5°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,60000,,6962
GM,Gambia,Africa,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,60000,,6963
GM,Gambia,Africa,Consumption,1.5°C,67%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,150000,67.30299040148624,6964
GM,Gambia,Africa,Consumption,1.5°C,67%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,150000,,6965
GM,Gambia,Africa,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,150000,,6966
GM,Gambia,Africa,Consumption,2°C,33%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1603000,719.2446240905497,6967
GM,Gambia,Africa,Consumption,2°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1603000,,6968
GM,Gambia,Africa,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1603000,,6969
GM,Gambia,Africa,Consumption,2°C,33%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1450000,650.5955738810337,6970
GM,Gambia,Africa,Consumption,2°C,33%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1450000,,6971
GM,Gambia,Africa,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1450000,,6972
GM,Gambia,Africa,Consumption,2°C,50%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1219000,546.9489686627448,6973
GM,Gambia,Africa,Consumption,2°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1219000,,6974
GM,Gambia,Africa,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1219000,,6975
GM,Gambia,Africa,Consumption,2°C,50%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1150000,515.9895930780611,6976
GM,Gambia,Africa,Consumption,2°C,50%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1150000,,6977
GM,Gambia,Africa,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,1150000,,6978
GM,Gambia,Africa,Consumption,2°C,67%,Lamboll,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,944000,423.5601529266867,6979
GM,Gambia,Africa,Consumption,2°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,944000,,6980
GM,Gambia,Africa,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,944000,,6981
GM,Gambia,Africa,Consumption,2°C,67%,Foster,Equality,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,950000,426.2522725427462,6982
GM,Gambia,Africa,Consumption,2°C,67%,Foster,Responsibility,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,950000,,6983
GM,Gambia,Africa,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,,,,,,4301895.5,0.00044868660267657494,950000,,6984
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Lamboll,Equality,1155,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,480000,172.1500246145755,6985
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Lamboll,Responsibility,2280,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,480000,339.77193866776287,6986
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,480000,,6987
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Foster,Equality,722,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,300000,107.59376538410969,6988
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Foster,Responsibility,2091,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,300000,311.54075174407865,6989
GW,Guinea-Bissau,Africa,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,300000,,6990
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Lamboll,Equality,595,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,247000,88.58553349958365,6991
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Lamboll,Responsibility,2035,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,247000,303.2282355943272,6992
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,247000,,6993
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Foster,Equality,602,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,250000,89.66147115342474,6994
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Foster,Responsibility,2038,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,250000,303.6987553763886,6995
GW,Guinea-Bissau,Africa,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,250000,,6996
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Lamboll,Equality,144,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,60000,21.518753076821937,6997
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Lamboll,Responsibility,1838,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,60000,273.89916917916634,6998
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,60000,,6999
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Foster,Equality,361,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,150000,53.796882692054844,7000
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Foster,Responsibility,1933,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,150000,288.0147626410084,7001
GW,Guinea-Bissau,Africa,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,150000,,7002
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Lamboll,Equality,3858,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1603000,574.9093530357594,7003
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Lamboll,Responsibility,3462,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1603000,515.9031770860819,7004
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1603000,,7005
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Foster,Equality,3490,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1450000,520.0365326898635,7006
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Foster,Responsibility,3301,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1450000,491.9066682009503,7007
GW,Guinea-Bissau,Africa,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1450000,,7008
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Lamboll,Equality,2934,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1219000,437.18933334409905,7009
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Lamboll,Responsibility,3058,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1219000,455.6766449822222,7010
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1219000,,7011
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Foster,Equality,2768,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1150000,412.4427673057538,7012
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Foster,Responsibility,2986,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1150000,444.85468999480986,7013
GW,Guinea-Bissau,Africa,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,1150000,,7014
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Lamboll,Equality,2272,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,944000,338.56171507533185,7015
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Lamboll,Responsibility,2769,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,944000,412.54566495992674,7016
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,944000,,7017
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Foster,Equality,2287,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,950000,340.71359038301404,7018
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Foster,Responsibility,2775,>2100,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,950000,413.48670452404957,7019
GW,Guinea-Bissau,Africa,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.298003,11.045886,77757592.0,0.00015683992735380145,3438607.5,0.00035864588461369896,950000,,7020
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,480000,172.1500246145755,7021
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,480000,,7022
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,480000,,7023
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,300000,107.59376538410969,7024
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,300000,,7025
GW,Guinea-Bissau,Africa,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,300000,,7026
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,247000,88.58553349958365,7027
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,247000,,7028
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,247000,,7029
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,250000,89.66147115342474,7030
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,250000,,7031
GW,Guinea-Bissau,Africa,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,250000,,7032
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,60000,21.518753076821937,7033
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,60000,,7034
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,60000,,7035
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,150000,53.796882692054844,7036
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,150000,,7037
GW,Guinea-Bissau,Africa,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,150000,,7038
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1603000,574.9093530357594,7039
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1603000,,7040
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1603000,,7041
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1450000,520.0365326898635,7042
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1450000,,7043
GW,Guinea-Bissau,Africa,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1450000,,7044
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1219000,437.18933334409905,7045
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1219000,,7046
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1219000,,7047
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1150000,412.4427673057538,7048
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1150000,,7049
GW,Guinea-Bissau,Africa,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,1150000,,7050
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Lamboll,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,944000,338.56171507533185,7051
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,944000,,7052
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,944000,,7053
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Foster,Equality,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,950000,340.71359038301404,7054
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Foster,Responsibility,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,950000,,7055
GW,Guinea-Bissau,Africa,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,,,,,,3438607.5,0.00035864588461369896,950000,,7056
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Lamboll,Equality,51,2074,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,480000,157.38721345240194,7057
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Lamboll,Responsibility,17,2040,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,480000,51.555334967468525,7058
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,480000,,7059
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Foster,Equality,32,2055,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,300000,98.3670084077512,7060
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Foster,Responsibility,11,2034,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,300000,34.909710238680276,7061
GQ,Equatorial Guinea,Africa,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,300000,,7062
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Lamboll,Equality,26,2049,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,247000,80.98883692238182,7063
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Lamboll,Responsibility,10,2033,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,247000,30.008498512981504,7064
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,247000,,7065
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Foster,Equality,27,2050,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,250000,81.97250700645934,7066
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Foster,Responsibility,10,2033,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,250000,30.285925591794637,7067
GQ,Equatorial Guinea,Africa,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,250000,,7068
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Lamboll,Equality,6,2029,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,60000,19.673401681550242,7069
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Lamboll,Responsibility,4,2027,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,60000,12.71554393362922,7070
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,60000,,7071
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Foster,Equality,16,2039,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,150000,49.1835042038756,7072
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Foster,Responsibility,7,2030,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,150000,21.03835629802336,7073
GQ,Equatorial Guinea,Africa,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,150000,,7074
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Lamboll,Equality,171,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1603000,525.6077149254173,7075
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Lamboll,Responsibility,51,2074,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1603000,155.40553813651985,7076
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1603000,,7077
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Foster,Equality,155,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1450000,475.44054063746415,7078
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Foster,Responsibility,46,2069,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1450000,141.2567571170498,7079
GQ,Equatorial Guinea,Africa,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1450000,,7080
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Lamboll,Equality,130,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1219000,399.6979441634957,7081
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Lamboll,Responsibility,39,2062,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1219000,119.89487204843817,7082
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1219000,,7083
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Foster,Equality,123,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1150000,377.07353222971295,7084
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Foster,Responsibility,37,2060,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1150000,113.51404923573597,7085
GQ,Equatorial Guinea,Africa,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,1150000,,7086
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Lamboll,Equality,101,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,944000,309.5281864563905,7087
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Lamboll,Responsibility,31,2054,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,944000,94.4640564905672,7088
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,944000,,7089
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Foster,Equality,101,>2100,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,950000,311.4955266245455,7090
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Foster,Responsibility,31,2054,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,950000,95.01891064819347,7091
GQ,Equatorial Guinea,Africa,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,6.14137,155.293278,45847300.0,9.247569293771265e-05,3143728.0,0.00032789002802583735,950000,,7092
GQ,Equatorial Guinea,Africa,Consumption,1.5°C,33%,Lamboll,Equality,N/A,N/A,,,,,,3143728.0,0.00032789002802583735,480000,157.38721345240194,7093
GQ,Equatorial Guinea,Africa,Consumption,1.5°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,3143728.0,0.00032789002802583735,480000,,7094
GQ,Equatorial Guinea,Africa,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,3143728.0,0.00032789002802583735,480000,,7095
GQ,Equatorial Guinea,Africa,Consumption,1.5°C,33%,Foster,Equality,N/A,N/A,,,,,,3143728.0,0.00032789002802583735,300000,98.3670084077512,7096
GQ,Equatorial Guinea,Africa,Consumption,1.5°C,33%,Foster,Responsibility,N/A,N/A,,,,,,3143728.0,0.00032789002802583735,300000,,7097
