country;emission_2022;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Barbados;4.262979;264.216;equality;lamboll;67%;exponential;1.64034964662131;1.15272638600761;1.5°C;consumption_based
Belarus;37.69015;7453.546;equality;lamboll;67%;exponential;46.2743420049341;3.67803099169561;1.5°C;consumption_based
Belgium;135.3539;11870.906;equality;lamboll;67%;exponential;73.6989298989266;1.63114814441702;1.5°C;consumption_based
Belize;1.471538;516.627;equality;lamboll;67%;exponential;3.20740953191717;6.52959029890425;1.5°C;consumption_based
Benin;17.1341;24433.809;equality;lamboll;67%;exponential;151.694030485522;26.5222394424545;1.5°C;consumption_based
Bermuda;0;56.937;equality;lamboll;67%;exponential;0.353485738296233;inf;1.5°C;consumption_based
Bhutan;3.675114;882.34;equality;lamboll;67%;exponential;5.4778897084198;4.46524678975467;1.5°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;equality;lamboll;67%;exponential;15.2425754717591;1.73300251368677;1.5°C;consumption_based
Botswana;18.26959;3437.43;equality;lamboll;67%;exponential;21.3408237418835;3.4993338344094;1.5°C;consumption_based
Brazil;1077.661;217489.3;equality;lamboll;67%;exponential;1350.25318829638;3.75349674308399;1.5°C;consumption_based
British Virgin Islands;0.2776416;40.34;equality;lamboll;67%;exponential;0.250445486816482;2.70228822922097;1.5°C;consumption_based
Bulgaria;57.15165;5402.217;equality;lamboll;67%;exponential;33.5389406656736;1.75801900685231;1.5°C;consumption_based
Burkina Faso;29.78411;37304.383;equality;lamboll;67%;exponential;231.599265265828;23.2946156016827;1.5°C;consumption_based
Burundi;4.499215;24131.72;equality;lamboll;67%;exponential;149.818551391151;99.7543503876962;1.5°C;consumption_based
Cambodia;40.78146;21931.455;equality;lamboll;67%;exponential;136.158500844541;10.001957146672;1.5°C;consumption_based
Cameroon;38.30513;51096.317;equality;lamboll;67%;exponential;317.224640198173;24.809212045703;1.5°C;consumption_based
Canada;672.7777;45621.882;equality;lamboll;67%;exponential;283.237343752457;1.26119407904712;1.5°C;consumption_based
Cayman Islands;0;103.958;equality;lamboll;67%;exponential;0.645409318752301;inf;1.5°C;consumption_based
Central African Republic;9.32562;10616.752;equality;lamboll;67%;exponential;65.9126827726787;21.1735789168591;1.5°C;consumption_based
Chad;49.86327;38857.686;equality;lamboll;67%;exponential;241.242738890233;14.4936073918544;1.5°C;consumption_based
Chile;120.2864;20320.306;equality;lamboll;67%;exponential;126.155898077092;3.14191209786586;1.5°C;consumption_based
China;12046.22;1260289.093;equality;lamboll;67%;exponential;7824.33602939731;1.94580673127311;1.5°C;consumption_based
Colombia;192.7321;59385.356;equality;lamboll;67%;exponential;368.686028586765;5.73067296338192;1.5°C;consumption_based
Congo;20.37865;11006.472;equality;lamboll;67%;exponential;68.3322071931576;10.0450716024722;1.5°C;consumption_based
Costa Rica;20.15067;5354.15;equality;lamboll;67%;exponential;33.24052313432;4.94175667326696;1.5°C;consumption_based
Croatia;23.31505;3234.159;equality;lamboll;67%;exponential;20.0788429647225;2.57991459958446;1.5°C;consumption_based
Cuba;41.99676;9382;equality;lamboll;67%;exponential;58.2468903647059;4.15489407515509;1.5°C;consumption_based
Cyprus;10.44542;1508.481;equality;lamboll;67%;exponential;9.36520224091258;2.68592728693169;1.5°C;consumption_based
Denmark;60.05671;6124.838;equality;lamboll;67%;exponential;38.0252363555302;1.8967643708718;1.5°C;consumption_based
Djibouti;1.718966;1530.539;equality;lamboll;67%;exponential;9.50214637944005;16.559889245583;1.5°C;consumption_based
Dominican Republic;36.86521;12996.293;equality;lamboll;67%;exponential;80.6857443528666;6.55666652580059;1.5°C;consumption_based
Ecuador;64.94059;21337.238;equality;lamboll;67%;exponential;132.469384190112;6.11085931735672;1.5°C;consumption_based
Egypt;359.3699;161630.192;equality;lamboll;67%;exponential;1003.45939810812;8.36490675516661;1.5°C;consumption_based
El Salvador;15.27658;6663.345;equality;lamboll;67%;exponential;41.3684849368164;8.11234618175356;1.5°C;consumption_based
Eritrea;6.147011;5696.062;equality;lamboll;67%;exponential;35.3632379902544;17.2341961556236;1.5°C;consumption_based
Estonia;12.3808;1174.267;equality;lamboll;67%;exponential;7.2902793868996;1.76399951881627;1.5°C;consumption_based
Ethiopia;15.46353;225021.874;equality;lamboll;67%;exponential;1397.01816505422;270.642757752861;1.5°C;consumption_based
Fiji;3.433959;1000.261;equality;lamboll;67%;exponential;6.20998644245268;5.41749531779157;1.5°C;consumption_based
Finland;64.9849;5351.645;equality;lamboll;67%;exponential;33.2249711773424;1.53163455577935;1.5°C;consumption_based
France;561.8057;68219.675;equality;lamboll;67%;exponential;423.53271481996;2.25841536084823;1.5°C;consumption_based
French Polynesia;0;284.75;equality;lamboll;67%;exponential;1.76783223527499;inf;1.5°C;consumption_based
Gabon;14.30998;4084.533;equality;lamboll;67%;exponential;25.3582760437032;5.30864515155245;1.5°C;consumption_based
Gambia;2.508158;4301.896;equality;lamboll;67%;exponential;26.7077451153663;31.8996068014682;1.5°C;consumption_based
Georgia;17.8212;3664.014;equality;lamboll;67%;exponential;22.7475401569758;3.82384688978396;1.5°C;consumption_based
Germany;872.121;78294.613;equality;lamboll;67%;exponential;486.081617944796;1.66968848411925;1.5°C;consumption_based
Ghana;54.33566;50553.047;equality;lamboll;67%;exponential;313.851821169348;17.303848518463;1.5°C;consumption_based
Greece;83.41989;8812.07;equality;lamboll;67%;exponential;54.7085562967505;1.96466559399348;1.5°C;consumption_based
Greenland;0;49.898;equality;lamboll;67%;exponential;0.309785049607556;inf;1.5°C;consumption_based
Guatemala;40.88083;24670.857;equality;lamboll;67%;exponential;153.165711243054;11.2239273119618;1.5°C;consumption_based
Guinea;25.79336;23404.584;equality;lamboll;67%;exponential;145.304224928539;16.8761478187476;1.5°C;consumption_based
Guyana;3.330323;940.608;equality;lamboll;67%;exponential;5.83963878194044;5.25294224162536;1.5°C;consumption_based
Haiti;14.31872;14710.861;equality;lamboll;67%;exponential;91.330410129762;19.1079549835914;1.5°C;consumption_based
Honduras;16.61826;14846.778;equality;lamboll;67%;exponential;92.1742326193911;16.6160189723823;1.5°C;consumption_based
Hungary;60.08714;8725.347;equality;lamboll;67%;exponential;54.1701481670236;2.70073198902717;1.5°C;consumption_based
Iceland;6.905605;432.993;equality;lamboll;67%;exponential;2.68817904494618;1.16616353267191;1.5°C;consumption_based
India;2949.414;1679589.259;equality;lamboll;67%;exponential;10427.5049484876;10.5912608765091;1.5°C;consumption_based
Indonesia;847.1642;320712.949;equality;lamboll;67%;exponential;1991.10338722495;7.04091683417743;1.5°C;consumption_based
Iraq;404.6027;71928.75;equality;lamboll;67%;exponential;446.560010159916;3.30638978562095;1.5°C;consumption_based
Ireland;58.80573;5970.042;equality;lamboll;67%;exponential;37.064206123075;1.88815679146493;1.5°C;consumption_based
Israel;96.33576;13092.722;equality;lamboll;67%;exponential;81.2844108835613;2.52768372845876;1.5°C;consumption_based
Italy;480.3724;51891.098;equality;lamboll;67%;exponential;322.15893158284;2.00907027247275;1.5°C;consumption_based
Jamaica;12.76953;2454.94;equality;lamboll;67%;exponential;15.2411661726637;3.5755782233213;1.5°C;consumption_based
Japan;1258.371;105123.167;equality;lamboll;67%;exponential;652.643102008065;1.55371031579554;1.5°C;consumption_based
Jordan;33.45501;16367.355;equality;lamboll;67%;exponential;101.614531256152;9.09908353774564;1.5°C;consumption_based
Kazakhstan;260.4604;26544.264;equality;lamboll;67%;exponential;164.796507676381;1.89543675973439;1.5°C;consumption_based
Kenya;79.74114;83593.239;equality;lamboll;67%;exponential;518.977427762061;19.4970554671383;1.5°C;consumption_based
Kuwait;120.129;6367.756;equality;lamboll;67%;exponential;39.5333602218288;0.985868217487602;1.5°C;consumption_based
Kyrgyzstan;24.1211;9642.952;equality;lamboll;67%;exponential;59.8669759045109;7.43520949862246;1.5°C;consumption_based
Latvia;16.48173;1513.81;equality;lamboll;67%;exponential;9.39828662364052;1.70824000602793;1.5°C;consumption_based
Lebanon;35.63768;6999.26;equality;lamboll;67%;exponential;43.4539682214955;3.6527757984;1.5°C;consumption_based
Lesotho;4.251056;2993.076;equality;lamboll;67%;exponential;18.582111450142;13.094871246572;1.5°C;consumption_based
Liberia;4.860882;8910.53;equality;lamboll;67%;exponential;55.319832018911;34.0932789865372;1.5°C;consumption_based
Libya;56.0342;9260.606;equality;lamboll;67%;exponential;57.4932319753504;3.07373587094102;1.5°C;consumption_based
Liechtenstein;1.370673;43.013;equality;lamboll;67%;exponential;0.267040449291952;0.583641533967809;1.5°C;consumption_based
Lithuania;26.37468;2258.774;equality;lamboll;67%;exponential;14.0232958363513;1.5928170472041;1.5°C;consumption_based
Luxembourg;8.842451;791.464;equality;lamboll;67%;exponential;4.91369823445018;1.66471087976033;1.5°C;consumption_based
Madagascar;31.88092;53185.475;equality;lamboll;67%;exponential;330.194897817076;31.0271946968116;1.5°C;consumption_based
Malawi;16.42;37361.682;equality;lamboll;67%;exponential;231.954998432637;42.3188230704517;1.5°C;consumption_based
Malaysia;233.1968;44289.772;equality;lamboll;67%;exponential;274.96711724172;3.53232920557711;1.5°C;consumption_based
Maldives;2.901473;589.962;equality;lamboll;67%;exponential;3.66270005684743;3.78168908297471;1.5°C;consumption_based
Mali;73.55506;46154.079;equality;lamboll;67%;exponential;286.541417543911;11.6701879142809;1.5°C;consumption_based
Malta;2.956266;535.722;equality;lamboll;67%;exponential;3.32595828181208;3.3703599626416;1.5°C;consumption_based
Mauritania;8.741203;9415.598;equality;lamboll;67%;exponential;58.4554790475532;20.0335085627017;1.5°C;consumption_based
Mauritius;9.153498;1107.197;equality;lamboll;67%;exponential;6.87388427532842;2.24966640821647;1.5°C;consumption_based
Mexico;597.8052;148946.274;equality;lamboll;67%;exponential;924.712992102903;4.63393853753253;1.5°C;consumption_based
Monaco;1.08342;36.757;equality;lamboll;67%;exponential;0.228200911227403;0.630991521864429;1.5°C;consumption_based
Mongolia;44.70931;4501.493;equality;lamboll;67%;exponential;27.9469163556268;1.87257372732581;1.5°C;consumption_based
Montenegro;4.889849;533.295;equality;lamboll;67%;exponential;3.3108905773871;2.0283942831127;1.5°C;consumption_based
Morocco;84.54553;43440.431;equality;lamboll;67%;exponential;269.694097404878;9.55616827504432;1.5°C;consumption_based
Mozambique;46.50852;63530.951;equality;lamboll;67%;exponential;394.423399878757;25.4058161485613;1.5°C;consumption_based
Myanmar;76.01056;58623.231;equality;lamboll;67%;exponential;363.954477604117;14.3441934207975;1.5°C;consumption_based
Namibia;15.53063;4512.3;equality;lamboll;67%;exponential;28.0140101676255;5.40367482650899;1.5°C;consumption_based
Nepal;51.71283;34642.027;equality;lamboll;67%;exponential;215.070384638689;12.4590607852595;1.5°C;consumption_based
Netherlands;199.7464;18958.475;equality;lamboll;67%;exponential;117.701152718719;1.76524403861082;1.5°C;consumption_based
New Caledonia;0;340.581;equality;lamboll;67%;exponential;2.11445152071007;inf;1.5°C;consumption_based
New Zealand;79.7114;5755.288;equality;lamboll;67%;exponential;35.7309346784595;1.34284825232665;1.5°C;consumption_based
Nicaragua;16.31699;8756.43;equality;lamboll;67%;exponential;54.3631228092327;9.98084582332878;1.5°C;consumption_based
Niger;34.38707;52513.876;equality;lamboll;67%;exponential;326.025365380277;28.4026731287931;1.5°C;consumption_based
Nigeria;449.8309;359185.556;equality;lamboll;67%;exponential;2229.95541472158;14.8508015000035;1.5°C;consumption_based
Norway;76.82043;5899.829;equality;lamboll;67%;exponential;36.6282981169806;1.42837751356502;1.5°C;consumption_based
Oman;65.19586;7827.002;equality;lamboll;67%;exponential;48.5928935598309;2.23283042055982;1.5°C;consumption_based
Pakistan;578.9303;371863.793;equality;lamboll;67%;exponential;2308.66655099922;11.9464241130632;1.5°C;consumption_based
Panama;21.22502;5630.68;equality;lamboll;67%;exponential;34.9573226005907;4.93393078129622;1.5°C;consumption_based
Papua New Guinea;17.17362;14906.59;equality;lamboll;67%;exponential;92.5455674101067;16.1434655631616;1.5°C;consumption_based
Paraguay;29.96962;8640.464;equality;lamboll;67%;exponential;53.643163430845;5.36211523353695;1.5°C;consumption_based
Peru;99.16215;40583.876;equality;lamboll;67%;exponential;251.959558297465;7.61180934885059;1.5°C;consumption_based
Philippines;260.8678;134373.439;equality;lamboll;67%;exponential;834.239497906789;9.5801712122111;1.5°C;consumption_based
Poland;340.3965;32814.096;equality;lamboll;67%;exponential;203.721919860257;1.79289837044668;1.5°C;consumption_based
Portugal;63.02308;9770.27;equality;lamboll;67%;exponential;60.6574126543994;2.8832828976157;1.5°C;consumption_based
Qatar;162.3337;4164.46;equality;lamboll;67%;exponential;25.8544921176938;0.477122966169825;1.5°C;consumption_based
Romania;116.8046;16027.266;equality;lamboll;67%;exponential;99.5031342515431;2.55199496079027;1.5°C;consumption_based
Rwanda;8.712675;22707.91;equality;lamboll;67%;exponential;140.979017712813;48.4736769426396;1.5°C;consumption_based
Samoa;0.6925006;272.726;equality;lamboll;67%;exponential;1.69318284178264;7.32464706045905;1.5°C;consumption_based
San Marino;0.566147;33.696;equality;lamboll;67%;exponential;0.209197102721075;1.10695369251363;1.5°C;consumption_based
Sao Tome and Principe;0.2998609;365.115;equality;lamboll;67%;exponential;2.2667675735994;22.6459294188652;1.5°C;consumption_based
Saudi Arabia;703.8256;47693.909;equality;lamboll;67%;exponential;296.101245852404;1.26031229673884;1.5°C;consumption_based
Senegal;28.29428;30364.954;equality;lamboll;67%;exponential;188.516749794003;19.9597131103318;1.5°C;consumption_based
Serbia;73.73461;5532.87;equality;lamboll;67%;exponential;34.3500823163686;1.39559496136728;1.5°C;consumption_based
Seychelles;0.9971907;141.747;equality;lamboll;67%;exponential;0.880017263752501;2.6437231296963;1.5°C;consumption_based
Sierra Leone;7.612386;12948.325;equality;lamboll;67%;exponential;80.3879414497527;31.6353835191217;1.5°C;consumption_based
Singapore;98.39144;6081.692;equality;lamboll;67%;exponential;37.7573701935524;1.14960175858134;1.5°C;consumption_based
Slovakia;47.49821;4936.488;equality;lamboll;67%;exponential;30.647524549423;1.93295238698984;1.5°C;consumption_based
Slovenia;16.40035;1981.553;equality;lamboll;67%;exponential;12.3022063891339;2.24715428121049;1.5°C;consumption_based
Somalia;27.54213;37206.512;equality;lamboll;67%;exponential;230.991646271276;25.1247499614674;1.5°C;consumption_based
South Africa;442.3963;79177.328;equality;lamboll;67%;exponential;491.561835790488;3.32866178113382;1.5°C;consumption_based
South Sudan;0;18341.974;equality;lamboll;67%;exponential;113.873688835034;inf;1.5°C;consumption_based
Spain;347.0203;44928.558;equality;lamboll;67%;exponential;278.932934563028;2.4079524864326;1.5°C;consumption_based
Sri Lanka;52.34435;24813.69;equality;lamboll;67%;exponential;154.052470792347;8.81661456438693;1.5°C;consumption_based
Sudan;0;85206.383;equality;lamboll;67%;exponential;528.992416219797;inf;1.5°C;consumption_based
Suriname;3.667079;733.905;equality;lamboll;67%;exponential;4.5563508924653;3.72220162647023;1.5°C;consumption_based
Sweden;98.71911;11309.63;equality;lamboll;67%;exponential;70.2143230308451;2.13072538406442;1.5°C;consumption_based
Switzerland;98.65993;9342.586;equality;lamboll;67%;exponential;58.0021938248599;1.76119164059884;1.5°C;consumption_based
Tajikistan;16.7698;15574.642;equality;lamboll;67%;exponential;96.6930787724945;17.273108606427;1.5°C;consumption_based
Thailand;283.2797;66382.735;equality;lamboll;67%;exponential;412.128318871704;4.35832890845871;1.5°C;consumption_based
Togo;13.54584;15584.778;equality;lamboll;67%;exponential;96.7560067708676;21.398089165655;1.5°C;consumption_based
Trinidad and Tobago;32.59566;1399.8;equality;lamboll;67%;exponential;8.69047080926404;0.798705222587644;1.5°C;consumption_based
Tunisia;31.10463;13145.141;equality;lamboll;67%;exponential;81.6098472240034;7.85996339351272;1.5°C;consumption_based
Turkmenistan;101.6677;9639.708;equality;lamboll;67%;exponential;59.8468359650158;1.76344205652817;1.5°C;consumption_based
Uganda;50.1081;85431.202;equality;lamboll;67%;exponential;530.388174868796;31.7094635990159;1.5°C;consumption_based
Ukraine;252.1204;31990.132;equality;lamboll;67%;exponential;198.606449728892;2.35987151848411;1.5°C;consumption_based
Uruguay;31.57455;3254.354;equality;lamboll;67%;exponential;20.2042209172822;1.91693742789421;1.5°C;consumption_based
Uzbekistan;165.7009;52210.754;equality;lamboll;67%;exponential;324.143473043768;5.86024012820143;1.5°C;consumption_based
Vanuatu;0.5712391;534.388;equality;lamboll;67%;exponential;3.31767632148949;17.3987915559211;1.5°C;consumption_based
Viet Nam;237.3877;110008.908;equality;lamboll;67%;exponential;682.975570605096;8.61886255652942;1.5°C;consumption_based
Yemen;45.34253;70976.403;equality;lamboll;67%;exponential;440.647491368811;29.1131066386051;1.5°C;consumption_based
Zambia;39.16851;38083.386;equality;lamboll;67%;exponential;236.435601050818;18.0833470735821;1.5°C;consumption_based
Zimbabwe;22.44673;25866.385;equality;lamboll;67%;exponential;160.587986700733;21.4320132377608;1.5°C;consumption_based
Afghanistan;36.29291;76885.134;responsability;lamboll;67%;linear;6456.10852769695;355.777948238207;1.5°C;consumption_based
Albania;10.69817;2240.166;responsability;lamboll;67%;linear;-97.4473031909757;-7;1.5°C;consumption_based
Algeria;229.2533;59565.554;responsability;lamboll;67%;linear;1311.37869765067;11.4404346428223;1.5°C;consumption_based
Andorra;0.7052279;82.195;responsability;lamboll;67%;linear;-24.1594387339055;-23;1.5°C;consumption_based
Angola;63.06419;74295.394;responsability;lamboll;67%;linear;5091.59077889233;161.473279174515;1.5°C;consumption_based
Argentina;329.7293;48308.943;responsability;lamboll;67%;linear;-5247.03459327495;-15;1.5°C;consumption_based
Armenia;13.76886;2495.207;responsability;lamboll;67%;linear;-168.16388425528;-13;1.5°C;consumption_based
Aruba;0.8570806;100.002;responsability;lamboll;67%;linear;-48.2320242042463;-24;1.5°C;consumption_based
Australia;516.071;32506.969;responsability;lamboll;67%;linear;-13533.7163562379;-24;1.5°C;consumption_based
Austria;104.6011;8724.332;responsability;lamboll;67%;linear;-2940.14213885199;-24;1.5°C;consumption_based
Azerbaijan;61.16201;11224.923;responsability;lamboll;67%;linear;-792.277618252044;-12;1.5°C;consumption_based
Bahamas;3.216727;424.265;responsability;lamboll;67%;linear;-87.7817964927056;-22;1.5°C;consumption_based
Bahrain;29.84191;2139.464;responsability;lamboll;67%;linear;-870.549794897774;-25;1.5°C;consumption_based
Bangladesh;198.2366;214709.096;responsability;lamboll;67%;linear;16527.697985777;166.747189830506;1.5°C;consumption_based
Barbados;4.262979;264.216;responsability;lamboll;67%;linear;-154.45391677312;-26;1.5°C;consumption_based
Belarus;37.69015;7453.546;responsability;lamboll;67%;linear;483.01268186882;25.6307115715283;1.5°C;consumption_based
Belgium;135.3539;11870.906;responsability;lamboll;67%;linear;-3428.92133558466;-24;1.5°C;consumption_based
Belize;1.471538;516.627;responsability;lamboll;67%;linear;1.15468387965303;1.56935652311123;1.5°C;consumption_based
Benin;17.1341;24433.809;responsability;lamboll;67%;linear;1934.53474409291;225.811071966769;1.5°C;consumption_based
Bermuda;0;56.937;responsability;lamboll;67%;linear;5.35909841702196;inf;1.5°C;consumption_based
Bhutan;3.675114;882.34;responsability;lamboll;67%;linear;13.1341948380167;7.14763941364359;1.5°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;responsability;lamboll;67%;linear;-482.362933247;-18;1.5°C;consumption_based
Botswana;18.26959;3437.43;responsability;lamboll;67%;linear;-322.200929754047;-13;1.5°C;consumption_based
Brazil;1077.661;217489.3;responsability;lamboll;67%;linear;-9311.53684492309;-7;1.5°C;consumption_based
British Virgin Islands;0.2776416;40.34;responsability;lamboll;67%;linear;-11.0406389178326;-23;1.5°C;consumption_based
Bulgaria;57.15165;5402.217;responsability;lamboll;67%;linear;-1158.21694058645;-22;1.5°C;consumption_based
Burkina Faso;29.78411;37304.383;responsability;lamboll;67%;linear;2904.85308206367;195.060593186344;1.5°C;consumption_based
Burundi;4.499215;24131.72;responsability;lamboll;67%;linear;2161.18264306864;960.693206734348;1.5°C;consumption_based
Cambodia;40.78146;21931.455;responsability;lamboll;67%;linear;1172.16926111243;57.4853995473644;1.5°C;consumption_based
Cameroon;38.30513;51096.317;responsability;lamboll;67%;linear;3765.02821009664;196.580886690458;1.5°C;consumption_based
Canada;672.7777;45621.882;responsability;lamboll;67%;linear;-18621.839545904;-25;1.5°C;consumption_based
Cayman Islands;0;103.958;responsability;lamboll;67%;linear;9.78487017645413;inf;1.5°C;consumption_based
Central African Republic;9.32562;10616.752;responsability;lamboll;67%;linear;419.813421356565;90.0344258840838;1.5°C;consumption_based
Chad;49.86327;38857.686;responsability;lamboll;67%;linear;2798.66517764033;112.253575733815;1.5°C;consumption_based
Chile;120.2864;20320.306;responsability;lamboll;67%;linear;-1046.71630196231;-7;1.5°C;consumption_based
China;12046.22;1260289.093;responsability;lamboll;67%;linear;-117045.237733103;-9;1.5°C;consumption_based
Colombia;192.7321;59385.356;responsability;lamboll;67%;linear;732.681366968501;7.60310676808379;1.5°C;consumption_based
Congo;20.37865;11006.472;responsability;lamboll;67%;linear;586.449625413835;57.5552968831434;1.5°C;consumption_based
Costa Rica;20.15067;5354.15;responsability;lamboll;67%;linear;-37.1569993192453;0;1.5°C;consumption_based
Croatia;23.31505;3234.159;responsability;lamboll;67%;linear;-678.303747371528;-21;1.5°C;consumption_based
Cuba;41.99676;9382;responsability;lamboll;67%;linear;-552.708875406677;-11;1.5°C;consumption_based
Cyprus;10.44542;1508.481;responsability;lamboll;67%;linear;-271.805209042789;-19;1.5°C;consumption_based
Denmark;60.05671;6124.838;responsability;lamboll;67%;linear;-2108.31877633936;-25;1.5°C;consumption_based
Djibouti;1.718966;1530.539;responsability;lamboll;67%;linear;87.3768757415103;101.662133796143;1.5°C;consumption_based
Dominican Republic;36.86521;12996.293;responsability;lamboll;67%;linear;283.050434310968;15.3559648411588;1.5°C;consumption_based
Ecuador;64.94059;21337.238;responsability;lamboll;67%;linear;273.13790527005;8.41193174469312;1.5°C;consumption_based
Egypt;359.3699;161630.192;responsability;lamboll;67%;linear;6849.26339174624;38.1181806920737;1.5°C;consumption_based
El Salvador;15.27658;6663.345;responsability;lamboll;67%;linear;151.282161376929;19.8057629884344;1.5°C;consumption_based
Eritrea;6.147011;5696.062;responsability;lamboll;67%;linear;357.727248940319;116.390632435933;1.5°C;consumption_based
Estonia;12.3808;1174.267;responsability;lamboll;67%;linear;-464.190633127472;-27;1.5°C;consumption_based
Ethiopia;15.46353;225021.874;responsability;lamboll;67%;linear;20794.825922486;2689.53155230222;1.5°C;consumption_based
Fiji;3.433959;1000.261;responsability;lamboll;67%;linear;-0.635903326803273;1;1.5°C;consumption_based
Finland;64.9849;5351.645;responsability;lamboll;67%;linear;-2066.22057418948;-25;1.5°C;consumption_based
France;561.8057;68219.675;responsability;lamboll;67%;linear;-16528.8729623223;-23;1.5°C;consumption_based
French Polynesia;0;284.75;responsability;lamboll;67%;linear;26.8016100997067;inf;1.5°C;consumption_based
Gabon;14.30998;4084.533;responsability;lamboll;67%;linear;-139.365208988989;-7;1.5°C;consumption_based
Gambia;2.508158;4301.896;responsability;lamboll;67%;linear;338.80748919311;270.164390914057;1.5°C;consumption_based
Georgia;17.8212;3664.014;responsability;lamboll;67%;linear;-379.521655608896;-20;1.5°C;consumption_based
Germany;872.121;78294.613;responsability;lamboll;67%;linear;-28601.3827354401;-26;1.5°C;consumption_based
Ghana;54.33566;50553.047;responsability;lamboll;67%;linear;3883.24765409535;142.935510642379;1.5°C;consumption_based
Greece;83.41989;8812.07;responsability;lamboll;67%;linear;-4149.44775862573;-26;1.5°C;consumption_based
Greenland;0;49.898;responsability;lamboll;67%;linear;4.69656449782324;inf;1.5°C;consumption_based
Guatemala;40.88083;24670.857;responsability;lamboll;67%;linear;1400.02307146487;68.4928887923688;1.5°C;consumption_based
Guinea;25.79336;23404.584;responsability;lamboll;67%;linear;1681.03849711531;130.346608360858;1.5°C;consumption_based
Guyana;3.330323;940.608;responsability;lamboll;67%;linear;-1218.06738563068;-29;1.5°C;consumption_based
Haiti;14.31872;14710.861;responsability;lamboll;67%;linear;1040.79773910266;145.375807209396;1.5°C;consumption_based
Honduras;16.61826;14846.778;responsability;lamboll;67%;linear;945.54344187148;113.795721317572;1.5°C;consumption_based
Hungary;60.08714;8725.347;responsability;lamboll;67%;linear;-1395.22316370098;-20;1.5°C;consumption_based
Iceland;6.905605;432.993;responsability;lamboll;67%;linear;-155.827892317288;-23;1.5°C;consumption_based
India;2949.414;1679589.259;responsability;lamboll;67%;linear;94971.0742067546;64.3999616240749;1.5°C;consumption_based
Indonesia;847.1642;320712.949;responsability;lamboll;67%;linear;11315.3733909575;26.7135306023495;1.5°C;consumption_based
Iraq;404.6027;71928.75;responsability;lamboll;67%;linear;587.346652157266;2.90332542099826;1.5°C;consumption_based
Ireland;58.80573;5970.042;responsability;lamboll;67%;linear;-1558.34034691704;-21;1.5°C;consumption_based
Israel;96.33576;13092.722;responsability;lamboll;67%;linear;-1660.83698984951;-16;1.5°C;consumption_based
Italy;480.3724;51891.098;responsability;lamboll;67%;linear;-15799.1899382206;-24;1.5°C;consumption_based
Jamaica;12.76953;2454.94;responsability;lamboll;67%;linear;-285.226912236439;-17;1.5°C;consumption_based
Japan;1258.371;105123.167;responsability;lamboll;67%;linear;-46122.9144587169;-26;1.5°C;consumption_based
Jordan;33.45501;16367.355;responsability;lamboll;67%;linear;544.016859283532;32.5222954220329;1.5°C;consumption_based
Kazakhstan;260.4604;26544.264;responsability;lamboll;67%;linear;-8153.41953665783;-22;1.5°C;consumption_based
Kenya;79.74114;83593.239;responsability;lamboll;67%;linear;5973.44416704864;149.820887111688;1.5°C;consumption_based
Kuwait;120.129;6367.756;responsability;lamboll;67%;linear;-2367.63970218764;-22;1.5°C;consumption_based
Kyrgyzstan;24.1211;9642.952;responsability;lamboll;67%;linear;343.241074364135;28.4598193584982;1.5°C;consumption_based
Latvia;16.48173;1513.81;responsability;lamboll;67%;linear;-392.496894969141;-23;1.5°C;consumption_based
Lebanon;35.63768;6999.26;responsability;lamboll;67%;linear;-321.317720802551;-7;1.5°C;consumption_based
Lesotho;4.251056;2993.076;responsability;lamboll;67%;linear;125.489424734995;59.0391774349692;1.5°C;consumption_based
Liberia;4.860882;8910.53;responsability;lamboll;67%;linear;765.640966239122;315.021416376338;1.5°C;consumption_based
Libya;56.0342;9260.606;responsability;lamboll;67%;linear;-860.110759467937;-16;1.5°C;consumption_based
Liechtenstein;1.370673;43.013;responsability;lamboll;67%;linear;-16.2619679329458;-23;1.5°C;consumption_based
Lithuania;26.37468;2258.774;responsability;lamboll;67%;linear;-738.868303796822;-25;1.5°C;consumption_based
Luxembourg;8.842451;791.464;responsability;lamboll;67%;linear;-472.075928308326;-27;1.5°C;consumption_based
Madagascar;31.88092;53185.475;responsability;lamboll;67%;linear;4135.96261839403;259.463191049319;1.5°C;consumption_based
Malawi;16.42;37361.682;responsability;lamboll;67%;linear;3197.63744611583;389.480809514717;1.5°C;consumption_based
Malaysia;233.1968;44289.772;responsability;lamboll;67%;linear;-1470.64417705387;-5;1.5°C;consumption_based
Maldives;2.901473;589.962;responsability;lamboll;67%;linear;6.45220329453273;4.44753633380888;1.5°C;consumption_based
Mali;73.55506;46154.079;responsability;lamboll;67%;linear;3082.16626277985;83.8056895821947;1.5°C;consumption_based
Malta;2.956266;535.722;responsability;lamboll;67%;linear;-83.2644166783666;-19;1.5°C;consumption_based
Mauritania;8.741203;9415.598;responsability;lamboll;67%;linear;666.548235276835;152.507208739309;1.5°C;consumption_based
Mauritius;9.153498;1107.197;responsability;lamboll;67%;linear;-145.582240958507;-14;1.5°C;consumption_based
