country;emission_2023;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Cook Islands;0.142210829;9.337;responsability;lamboll;33%;exponential;-0.443026787925568;-2;2°C;territorial_CO2
Costa Rica;8.573344504;5354.15;responsability;lamboll;33%;exponential;1038.82415827109;362.990085844364;2°C;territorial_CO2
Croatia;17.45650159;3234.159;responsability;lamboll;33%;exponential;98.2121997149652;16.854319568326;2°C;territorial_CO2
Cuba;22.06698748;9382;responsability;lamboll;33%;exponential;1304.1315200643;177.044052214038;2°C;territorial_CO2
Curaçao;2.434138439;173.498;responsability;lamboll;33%;exponential;-107.747653266204;-21;2°C;territorial_CO2
Cyprus;7.183299498;1508.481;responsability;lamboll;33%;exponential;117.996272040472;49.2093139662515;2°C;territorial_CO2
Czechia;90.51280348;9825.544;responsability;lamboll;33%;exponential;-1862.95116544279;-15;2°C;territorial_CO2
Democratic Republic of the Congo;3.799541205;218246.072;responsability;lamboll;33%;exponential;51225.2870074925;40388.3619707741;2°C;territorial_CO2
Denmark;26.77291179;6124.838;responsability;lamboll;33%;exponential;-197.185348303136;-5;2°C;territorial_CO2
Djibouti;0.749204256;1530.539;responsability;lamboll;33%;exponential;330.610956711475;1321.96514512476;2°C;territorial_CO2
Dominica;0.079854811;63.192;responsability;lamboll;33%;exponential;12.7943316932454;479.975995084504;2°C;territorial_CO2
Dominican Republic;31.3508129;12996.293;responsability;lamboll;33%;exponential;2387.03301638151;228.093346989832;2°C;territorial_CO2
Ecuador;45.3281604;21337.238;responsability;lamboll;33%;exponential;3969.00802202235;262.31122817786;2°C;territorial_CO2
Egypt;249.3318513;161630.192;responsability;lamboll;33%;exponential;31917.1920712132;383.48635310901;2°C;territorial_CO2
El Salvador;8.379618575;6663.345;responsability;lamboll;33%;exponential;1353.0294018122;483.711019755603;2°C;territorial_CO2
Equatorial Guinea;3.776752854;3143.728;responsability;lamboll;33%;exponential;606.373270340606;480.97719019552;2°C;territorial_CO2
Eritrea;0.668500259;5696.062;responsability;lamboll;33%;exponential;1317.93884048463;5906.04396311856;2°C;territorial_CO2
Estonia;11.43636893;1174.267;responsability;lamboll;33%;exponential;-408.656023805585;-21;2°C;territorial_CO2
Eswatini;1.390163801;1505.331;responsability;lamboll;33%;exponential;316.974126720582;683.06311861622;2°C;territorial_CO2
Ethiopia;16.7076921;225021.874;responsability;lamboll;33%;exponential;52636.170041342;9437.80100838248;2°C;territorial_CO2
Fiji;2.210537892;1000.261;responsability;lamboll;33%;exponential;184.446845028853;249.963309114877;2°C;territorial_CO2
Finland;32.26887724;5351.645;responsability;lamboll;33%;exponential;-634.369354014131;-12;2°C;territorial_CO2
French Guiana;0.381634202;471.917;responsability;lamboll;33%;exponential;100.577610256389;789.508884326878;2°C;territorial_CO2
French Polynesia;1.258990011;284.75;responsability;lamboll;33%;exponential;35.2661820346593;83.9149149422907;2°C;territorial_CO2
Gabon;4.926896005;4084.533;responsability;lamboll;33%;exponential;760.664257358858;462.511581895853;2°C;territorial_CO2
Georgia;12.8635951;3664.014;responsability;lamboll;33%;exponential;523.525037991026;121.920881381232;2°C;territorial_CO2
Germany;582.9505817;78294.613;responsability;lamboll;33%;exponential;-9766.06843948657;-12;2°C;territorial_CO2
Ghana;24.16378619;50553.047;responsability;lamboll;33%;exponential;11513.4950993015;1427.39836295428;2°C;territorial_CO2
Gibraltar;0.688587903;49.799;responsability;lamboll;33%;exponential;-3.22332015819303;-3;2°C;territorial_CO2
Greece;51.67400117;8812.07;responsability;lamboll;33%;exponential;-710.395421714798;-10;2°C;territorial_CO2
Greenland;0.582223982;49.898;responsability;lamboll;33%;exponential;0.253067698560678;1.30211584443503;2°C;territorial_CO2
Grenada;0.142698104;113.244;responsability;lamboll;33%;exponential;23.4800180430897;492.927697450792;2°C;territorial_CO2
Guadeloupe;1.167141168;326.318;responsability;lamboll;33%;exponential;46.4312534500645;119.176332971166;2°C;territorial_CO2
Guatemala;21.34940527;24670.857;responsability;lamboll;33%;exponential;5392.96170701318;756.736275855061;2°C;territorial_CO2
Guinea;3.715383288;23404.584;responsability;lamboll;33%;exponential;5433.32427709596;4380.91675282918;2°C;territorial_CO2
Guinea-Bissau;0.346017421;3438.608;responsability;lamboll;33%;exponential;799.234290936216;6919.57055968191;2°C;territorial_CO2
Guyana;3.304156195;940.608;responsability;lamboll;33%;exponential;155.833120294591;141.286997406951;2°C;territorial_CO2
Haiti;3.536478127;14710.861;responsability;lamboll;33%;exponential;3382.34914213997;2865.17041012548;2°C;territorial_CO2
Honduras;10.94576269;14846.778;responsability;lamboll;33%;exponential;3247.53702204135;888.814397134595;2°C;territorial_CO2
Hungary;43.82523189;8725.347;responsability;lamboll;33%;exponential;136.285303595801;9.31596399575932;2°C;territorial_CO2
Iceland;3.086232416;432.993;responsability;lamboll;33%;exponential;-3.34773651420041;0;2°C;territorial_CO2
India;2955.181684;1679589.259;responsability;lamboll;33%;exponential;342233.14525554;346.929220586599;2°C;territorial_CO2
Indonesia;674.5359386;320712.949;responsability;lamboll;33%;exponential;61768.5334702539;274.324878213301;2°C;territorial_CO2
Iraq;192.9082428;71928.75;responsability;lamboll;33%;exponential;12909.5604333201;200.476590663822;2°C;territorial_CO2
Ireland;32.4825757;5970.042;responsability;lamboll;33%;exponential;83.7223689059053;7.72136436673689;2°C;territorial_CO2
Jamaica;6.864732681;2454.94;responsability;lamboll;33%;exponential;283.274300836992;123.619375250341;2°C;territorial_CO2
Japan;944.7586103;105123.167;responsability;lamboll;33%;exponential;-16407.8415146931;-12;2°C;territorial_CO2
Jordan;23.57898146;16367.355;responsability;lamboll;33%;exponential;3196.279833314;406.090427112475;2°C;territorial_CO2
Kazakhstan;239.8671134;26544.264;responsability;lamboll;33%;exponential;-910.246200475027;-2;2°C;territorial_CO2
Kenya;21.7336726;83593.239;responsability;lamboll;33%;exponential;19245.7019364404;2652.79465092315;2°C;territorial_CO2
Kiribati;0.097443556;182.621;responsability;lamboll;33%;exponential;41.2095562128268;1266.91597262319;2°C;territorial_CO2
Kuwait;111.633539;6367.756;responsability;lamboll;33%;exponential;-953.235337173225;-8;2°C;territorial_CO2
Kyrgyzstan;10.46398685;9642.952;responsability;lamboll;33%;exponential;1969.57090553692;563.867979896201;2°C;territorial_CO2
Latvia;6.551100159;1513.81;responsability;lamboll;33%;exponential;50.9509987547905;23.2992241966934;2°C;territorial_CO2
Lebanon;17.33205484;6999.26;responsability;lamboll;33%;exponential;1027.5468589643;177.604751219929;2°C;territorial_CO2
Lesotho;0.878312664;2993.076;responsability;lamboll;33%;exponential;688.875829296459;2349.60468962869;2°C;territorial_CO2
Liberia;1.636886782;8910.53;responsability;lamboll;33%;exponential;2069.18151466807;3786.89223439063;2°C;territorial_CO2
Libya;61.25859526;9260.606;responsability;lamboll;33%;exponential;425.820123259334;20.8239036589479;2°C;territorial_CO2
Lithuania;13.11462075;2258.774;responsability;lamboll;33%;exponential;2.66398513213494;0.608525887918233;2°C;territorial_CO2
Luxembourg;7.007462613;791.464;responsability;lamboll;33%;exponential;-155.310037724793;-15;2°C;territorial_CO2
Madagascar;4.099124436;53185.475;responsability;lamboll;33%;exponential;12431.1317922438;9084.95052742718;2°C;territorial_CO2
Malawi;6.447680153;37361.682;responsability;lamboll;33%;exponential;8652.65441244966;4020.21121708777;2°C;territorial_CO2
Malaysia;283.3235299;44289.772;responsability;lamboll;33%;exponential;4300.53220040435;45.4718431284427;2°C;territorial_CO2
Maldives;2.876314087;589.962;responsability;lamboll;33%;exponential;100.79111644511;104.975740231861;2°C;territorial_CO2
Mali;6.66068125;46154.079;responsability;lamboll;33%;exponential;10774.7192965256;4846.07701878641;2°C;territorial_CO2
Malta;1.684619297;535.722;responsability;lamboll;33%;exponential;49.3144201042303;87.6950656572245;2°C;territorial_CO2
Martinique;1.091369448;282.07;responsability;lamboll;33%;exponential;36.6727825573872;100.664205388488;2°C;territorial_CO2
Mauritania;4.650269249;9415.598;responsability;lamboll;33%;exponential;2129.89660544911;1372.09259477805;2°C;territorial_CO2
Mauritius;4.213585393;1107.197;responsability;lamboll;33%;exponential;159.246735260393;113.21963121246;2°C;territorial_CO2
Mexico;487.0939365;148946.274;responsability;lamboll;33%;exponential;20578.653334404;126.563135610196;2°C;territorial_CO2
Mongolia;28.11711833;4501.493;responsability;lamboll;33%;exponential;544.127027689787;57.9738961380009;2°C;territorial_CO2
Morocco;69.858022;43440.431;responsability;lamboll;33%;exponential;8624.55126469037;369.847954878451;2°C;territorial_CO2
Mozambique;9.740080311;63530.951;responsability;lamboll;33%;exponential;14801.089282304;4552.33421398758;2°C;territorial_CO2
Namibia;4.36458915;4512.3;responsability;lamboll;33%;exponential;964.126841055477;661.74977627609;2°C;territorial_CO2
Nepal;17.93377724;34642.027;responsability;lamboll;33%;exponential;7936.22430124356;1325.69970905911;2°C;territorial_CO2
Netherlands;122.87205;18958.475;responsability;lamboll;33%;exponential;-1336.99879893613;-7;2°C;territorial_CO2
New Caledonia;6.20856473;340.581;responsability;lamboll;33%;exponential;-32.0415479754796;-4;2°C;territorial_CO2
New Zealand;35.79508597;5755.288;responsability;lamboll;33%;exponential;227.424287008655;19.0334024327483;2°C;territorial_CO2
Nicaragua;5.725285354;8756.43;responsability;lamboll;33%;exponential;1915.77961055193;1002.42388867786;2°C;territorial_CO2
Niger;2.822852029;52513.876;responsability;lamboll;33%;exponential;12303.3503559481;13056.84582667;2°C;territorial_CO2
Nigeria;127.9417257;359185.556;responsability;lamboll;33%;exponential;80942.2526860739;1895.24814785137;2°C;territorial_CO2
North Macedonia;8.763655053;1512.688;responsability;lamboll;33%;exponential;47.3584293325819;16.1888132655193;2°C;territorial_CO2
Norway;44.06520457;5899.829;responsability;lamboll;33%;exponential;-103.090833126085;-1;2°C;territorial_CO2
Oman;93.09418839;7827.002;responsability;lamboll;33%;exponential;177.467409488582;5.71082744587391;2°C;territorial_CO2
Pakistan;200.5101298;371863.793;responsability;lamboll;33%;exponential;82560.100508533;1233.49357884299;2°C;territorial_CO2
Palau;1.439590374;15.518;responsability;lamboll;33%;exponential;-59.5900742568178;-31;2°C;territorial_CO2
Panama;14.72052763;5630.68;responsability;lamboll;33%;exponential;1064.37726629466;216.608358614661;2°C;territorial_CO2
Papua New Guinea;5.951817103;14906.59;responsability;lamboll;33%;exponential;3354.41324232513;1688.37916807039;2°C;territorial_CO2
Paraguay;8.25393827;8640.464;responsability;lamboll;33%;exponential;1856.69232666903;673.878691978934;2°C;territorial_CO2
Peru;58.40336278;40583.876;responsability;lamboll;33%;exponential;8230.00893582327;422.148694991352;2°C;territorial_CO2
Philippines;161.2883425;134373.439;responsability;lamboll;33%;exponential;28536.2594068087;530.025865145743;2°C;territorial_CO2
Poland;286.9067825;32814.096;responsability;lamboll;33%;exponential;-3435.16178228767;-9;2°C;territorial_CO2
Portugal;36.17134971;9770.27;responsability;lamboll;33%;exponential;483.183618159574;40.0175489877572;2°C;territorial_CO2
Puerto Rico;13.81529408;2503.994;responsability;lamboll;33%;exponential;-12.306076902469;1;2°C;territorial_CO2
Qatar;127.9078898;4164.46;responsability;lamboll;33%;exponential;-1218.54977435913;-9;2°C;territorial_CO2
Romania;70.77330856;16027.266;responsability;lamboll;33%;exponential;275.983547783715;11.6819863008762;2°C;territorial_CO2
Rwanda;1.645966567;22707.91;responsability;lamboll;33%;exponential;5310.56624618682;9665.46648851119;2°C;territorial_CO2
Réunion;2.570714629;941.413;responsability;lamboll;33%;exponential;148.282957715618;172.798659577208;2°C;territorial_CO2
Saint Kitts and Nevis;0.118782358;44.249;responsability;lamboll;33%;exponential;7.96155804152336;200.79325561768;2°C;territorial_CO2
Saint Lucia;0.296559408;172.08;responsability;lamboll;33%;exponential;35.4666629011719;358.270969735348;2°C;territorial_CO2
Saint Pierre and Miquelon;0.040105593;4.258;responsability;lamboll;33%;exponential;-0.223733179744572;-4;2°C;territorial_CO2
Saint Vincent and the Grenadines;0.096285319;88.942;responsability;lamboll;33%;exponential;18.4626287306694;574.429137458759;2°C;territorial_CO2
Samoa;0.46844804;272.726;responsability;lamboll;33%;exponential;55.6513775993908;355.891398205518;2°C;territorial_CO2
Saudi Arabia;622.9136005;47693.909;responsability;lamboll;33%;exponential;-2404.0961309078;-3;2°C;territorial_CO2
Senegal;12.02393894;30364.954;responsability;lamboll;33%;exponential;6920.78088209043;1724.2940728601;2°C;territorial_CO2
Seychelles;1.237262978;141.747;responsability;lamboll;33%;exponential;6.56512592554349;15.8958604312952;2°C;territorial_CO2
Sierra Leone;1.074937963;12948.325;responsability;lamboll;33%;exponential;3018.35459227872;8411.81777586848;2°C;territorial_CO2
Singapore;57.06833124;6081.692;responsability;lamboll;33%;exponential;-150.690242648524;-1;2°C;territorial_CO2
Slovakia;34.86157005;4936.488;responsability;lamboll;33%;exponential;-238.443336643727;-5;2°C;territorial_CO2
Slovenia;12.07646104;1981.553;responsability;lamboll;33%;exponential;-61.0847273800125;-3;2°C;territorial_CO2
Solomon Islands;0.418847248;1309.11;responsability;lamboll;33%;exponential;298.009584522195;2131.46185021981;2°C;territorial_CO2
Somalia;0.86815344;37206.512;responsability;lamboll;33%;exponential;8725.9077780343;30110.4417056887;2°C;territorial_CO2
South Africa;397.3729581;79177.328;responsability;lamboll;33%;exponential;4877.80704739771;36.7730206552735;2°C;territorial_CO2
Sri Lanka;20.51799691;24813.69;responsability;lamboll;33%;exponential;5359.68414614848;782.541241384398;2°C;territorial_CO2
Suriname;2.62856188;733.905;responsability;lamboll;33%;exponential;111.502420890463;127.077624986695;2°C;territorial_CO2
Sweden;35.39216972;11309.63;responsability;lamboll;33%;exponential;901.168662193588;76.2784555625375;2°C;territorial_CO2
Tajikistan;9.308194605;15574.642;responsability;lamboll;33%;exponential;3483.34268994315;1121.0726203023;2°C;territorial_CO2
Thailand;274.1600465;66382.735;responsability;lamboll;33%;exponential;8209.24621695781;89.7019976019428;2°C;territorial_CO2
Timor-Leste;0.702889741;1889.249;responsability;lamboll;33%;exponential;432.186261135076;1841.98780427068;2°C;territorial_CO2
Togo;2.492578392;15584.778;responsability;lamboll;33%;exponential;3612.31907098817;4341.504707762;2°C;territorial_CO2
Tonga;0.219995944;105.195;responsability;lamboll;33%;exponential;20.1117184796594;273.865613295797;2°C;territorial_CO2
Trinidad and Tobago;27.21617986;1399.8;responsability;lamboll;33%;exponential;-603.198343383333;-16;2°C;territorial_CO2
Tunisia;31.49745771;13145.141;responsability;lamboll;33%;exponential;2271.97287119447;216.087994070567;2°C;territorial_CO2
Turkmenistan;65.98768402;9639.708;responsability;lamboll;33%;exponential;501.305881976507;22.7584621564276;2°C;territorial_CO2
Turks and Caicos Islands;0.103098647;50.988;responsability;lamboll;33%;exponential;10.3960825716975;302.078455778049;2°C;territorial_CO2
Türkiye;438.3155644;91258.061;responsability;lamboll;33%;exponential;11670.7165643442;79.7652310502961;2°C;territorial_CO2
Uganda;7.217406803;85431.202;responsability;lamboll;33%;exponential;19976.2672552997;8291.55819469207;2°C;territorial_CO2
Ukraine;136.197947;31990.132;responsability;lamboll;33%;exponential;-4520.04792821478;-16;2°C;territorial_CO2
United Arab Emirates;205.9913033;15367.392;responsability;lamboll;33%;exponential;-1105.15709047374;-4;2°C;territorial_CO2
United Kingdom;302.1032807;75504.681;responsability;lamboll;33%;exponential;1113.8632709112;11.045348932535;2°C;territorial_CO2
Uruguay;8.817278757;3254.354;responsability;lamboll;33%;exponential;550.379398615876;186.99525925999;2°C;territorial_CO2
Uzbekistan;137.9001132;52210.754;responsability;lamboll;33%;exponential;8058.10354425973;175.053669580154;2°C;territorial_CO2
Vanuatu;0.287301314;534.388;responsability;lamboll;33%;exponential;121.08762894767;1262.59818626053;2°C;territorial_CO2
Viet Nam;372.9485199;110008.908;responsability;lamboll;33%;exponential;21105.9160119634;169.534588250711;2°C;territorial_CO2
Western Sahara;0.264759859;777.315;responsability;lamboll;33%;exponential;175.154882067195;1981.86060024771;2°C;territorial_CO2
Yemen;10.89883896;70976.403;responsability;lamboll;33%;exponential;16138.4555631774;4435.9305017135;2°C;territorial_CO2
Zambia;8.058979391;38083.386;responsability;lamboll;33%;exponential;8822.70216220812;3279.6278939239;2°C;territorial_CO2
Zimbabwe;11.74405128;25866.385;responsability;lamboll;33%;exponential;5637.46671193134;1438.03365358083;2°C;territorial_CO2
Afghanistan;8.70734983;76885.134;equality;lamboll;50%;linear;9697.77596172309;2227.49198115613;2°C;territorial_CO2
Albania;4.591827764;2240.166;equality;lamboll;50%;linear;282.559538558772;123.070617227433;2°C;territorial_CO2
Algeria;180.3576499;59565.554;equality;lamboll;50%;linear;7513.20011652602;83.3144601373077;2°C;territorial_CO2
Angola;28.22992761;74295.394;equality;lamboll;50%;linear;9371.12349963448;663.914100602575;2°C;territorial_CO2
Anguilla;0.022955546;14.552;equality;lamboll;50%;linear;1.83549183636715;159.917070704147;2°C;territorial_CO2
Antigua and Barbuda;0.323105618;95.055;equality;lamboll;50%;linear;11.9896011892441;74.2147491180055;2°C;territorial_CO2
Argentina;183.7784214;48308.943;equality;lamboll;50%;linear;6093.36658191493;66.312100577385;2°C;territorial_CO2
Armenia;7.725144396;2495.207;equality;lamboll;50%;linear;314.728702483931;81.4816361612333;2°C;territorial_CO2
Aruba;0.530026098;100.002;equality;lamboll;50%;linear;12.6135826429623;47.5960813648928;2°C;territorial_CO2
Australia;373.6164239;32506.969;equality;lamboll;50%;linear;4100.21139530924;21.9487749093529;2°C;territorial_CO2
Austria;58.81513302;8724.332;equality;lamboll;50%;linear;1100.42881829004;37.4199210912553;2°C;territorial_CO2
Azerbaijan;42.76620028;11224.923;equality;lamboll;50%;linear;1415.83662248144;66.212879012474;2°C;territorial_CO2
Bahamas;1.683711665;424.265;equality;lamboll;50%;linear;53.5139461212417;63.5666393880352;2°C;territorial_CO2
Bahrain;37.42557341;2139.464;equality;lamboll;50%;linear;269.857662603176;14.4210302216008;2°C;territorial_CO2
Bangladesh;124.7933633;214709.096;equality;lamboll;50%;linear;27081.9676265648;434.02897254176;2°C;territorial_CO2
Barbados;0.796212945;264.216;equality;lamboll;50%;linear;33.3264369871896;83.7123716625572;2°C;territorial_CO2
Belarus;54.17566063;7453.546;equality;lamboll;50%;linear;940.140381733578;34.7071127809366;2°C;territorial_CO2
Belgium;84.30606458;11870.906;equality;lamboll;50%;linear;1497.31659244652;35.5209699303586;2°C;territorial_CO2
Belize;0.278450504;516.627;equality;lamboll;50%;linear;65.1638703234505;468.046344950774;2°C;territorial_CO2
Benin;6.437895655;24433.809;equality;lamboll;50%;linear;3081.91705269751;957.429948496894;2°C;territorial_CO2
Bermuda;0.35051886;56.937;equality;lamboll;50%;linear;7.18165191638513;40.9772639131893;2°C;territorial_CO2
Bhutan;1.986674423;882.34;equality;lamboll;50%;linear;111.292459242729;112.03895107752;2°C;territorial_CO2
Bosnia and Herzegovina;21.99674836;2455.167;equality;lamboll;50%;linear;309.678325001239;28.1567366169787;2°C;territorial_CO2
Botswana;7.424698218;3437.43;equality;lamboll;50%;linear;433.574402355933;116.792464723967;2°C;territorial_CO2
Brazil;479.5042293;217489.3;equality;lamboll;50%;linear;27432.6439422214;114.420863324892;2°C;territorial_CO2
British Virgin Islands;0.075289179;40.34;equality;lamboll;50%;linear;5.08821747382153;135.164642287347;2°C;territorial_CO2
Bulgaria;39.79256593;5402.217;equality;lamboll;50%;linear;681.399477857603;34.2475767486956;2°C;territorial_CO2
Burkina Faso;5.999250483;37304.383;equality;lamboll;50%;linear;4705.32507265074;1568.63764431379;2°C;territorial_CO2
Burundi;0.844333219;24131.72;equality;lamboll;50%;linear;3043.81356909689;7209.9817953435;2°C;territorial_CO2
Cabo Verde;1.006330128;566.134;equality;lamboll;50%;linear;71.4083517928725;141.918342313354;2°C;territorial_CO2
Cambodia;17.97008245;21931.455;equality;lamboll;50%;linear;2766.28687549158;307.876926351174;2°C;territorial_CO2
Cameroon;10.75563149;51096.317;equality;lamboll;50%;linear;6444.94727335954;1198.43214772683;2°C;territorial_CO2
Canada;575.0119627;45621.882;equality;lamboll;50%;linear;5754.43870057074;20.0150225520543;2°C;territorial_CO2
Cayman Islands;0.358014712;103.958;equality;lamboll;50%;linear;13.1125659926509;73.2515483478284;2°C;territorial_CO2
Central African Republic;0.368377593;10616.752;equality;lamboll;50%;linear;1339.12600499826;7270.39879973512;2°C;territorial_CO2
Chad;2.571408074;38857.686;equality;lamboll;50%;linear;4901.24831178657;3812.11240747358;2°C;territorial_CO2
Chile;83.99923167;20320.306;equality;lamboll;50%;linear;2563.06732926625;61.0259707930552;2°C;territorial_CO2
China;13259.63895;1260289.093;equality;lamboll;50%;linear;158964.426997255;23.9771878550668;2°C;territorial_CO2
Colombia;100.8627109;59385.356;equality;lamboll;50%;linear;7490.47114745444;148.528055227087;2°C;territorial_CO2
Comoros;0.317695012;1307.558;equality;lamboll;50%;linear;164.926610402457;1038.27006514322;2°C;territorial_CO2
Congo;7.250789807;11006.472;equality;lamboll;50%;linear;1388.28267614099;382.93281507091;2°C;territorial_CO2
Cook Islands;0.142210829;9.337;equality;lamboll;50%;linear;1.17770665724025;16.5628266921958;2°C;territorial_CO2
Costa Rica;8.573344504;5354.15;equality;lamboll;50%;linear;675.336628345601;157.543331667242;2°C;territorial_CO2
Croatia;17.45650159;3234.159;equality;lamboll;50%;linear;407.935159566613;46.737332501983;2°C;territorial_CO2
Cuba;22.06698748;9382;equality;lamboll;50%;linear;1183.38265590961;107.25366631781;2°C;territorial_CO2
Curaçao;2.434138439;173.498;equality;lamboll;50%;linear;21.883875936368;17.9807981220316;2°C;territorial_CO2
Cyprus;7.183299498;1508.481;equality;lamboll;50%;linear;190.269692194541;52.9755698610412;2°C;territorial_CO2
Czechia;90.51280348;9825.544;equality;lamboll;50%;linear;1239.32832599411;27.3845970590879;2°C;territorial_CO2
Democratic Republic of the Congo;3.799541205;218246.072;equality;lamboll;50%;linear;27528.0980947772;14490.2221660613;2°C;territorial_CO2
Denmark;26.77291179;6124.838;equality;lamboll;50%;linear;772.546051956522;57.7110220969747;2°C;territorial_CO2
Djibouti;0.749204256;1530.539;equality;lamboll;50%;linear;193.051940608957;515.351959263181;2°C;territorial_CO2
Dominica;0.079854811;63.192;equality;lamboll;50%;linear;7.97061573142612;199.627690094367;2°C;territorial_CO2
Dominican Republic;31.3508129;12996.293;equality;lamboll;50%;linear;1639.26537276907;104.575621563489;2°C;territorial_CO2
Ecuador;45.3281604;21337.238;equality;lamboll;50%;linear;2691.33632212912;118.748976282264;2°C;territorial_CO2
Egypt;249.3318513;161630.192;equality;lamboll;50%;linear;20386.9501048966;163.532657368887;2°C;territorial_CO2
El Salvador;8.379618575;6663.345;equality;lamboll;50%;linear;840.469718966319;200.598562200385;2°C;territorial_CO2
Equatorial Guinea;3.776752854;3143.728;equality;lamboll;50%;linear;396.528798773971;209.983980473598;2°C;territorial_CO2
Eritrea;0.668500259;5696.062;equality;lamboll;50%;linear;718.463118502003;2149.4774574261;2°C;territorial_CO2
Estonia;11.43636893;1174.267;equality;lamboll;50%;linear;148.11417621051;25.9023081744024;2°C;territorial_CO2
Eswatini;1.390163801;1505.331;equality;lamboll;50%;linear;189.872372287685;273.16546748103;2°C;territorial_CO2
Ethiopia;16.7076921;225021.874;equality;lamboll;50%;linear;28382.7523866848;3397.56708668157;2°C;territorial_CO2
Fiji;2.210537892;1000.261;equality;lamboll;50%;linear;126.16622455583;114.149795859577;2°C;territorial_CO2
Finland;32.26887724;5351.645;equality;lamboll;50%;linear;675.020664419673;41.8372575778948;2°C;territorial_CO2
French Guiana;0.381634202;471.917;equality;lamboll;50%;linear;59.5244503121823;311.945051047507;2°C;territorial_CO2
French Polynesia;1.258990011;284.75;equality;lamboll;50%;linear;35.9164582466703;57.0559860409731;2°C;territorial_CO2
Gabon;4.926896005;4084.533;equality;lamboll;50%;linear;515.195641621236;209.135991950468;2°C;territorial_CO2
Georgia;12.8635951;3664.014;equality;lamboll;50%;linear;462.154190855893;71.8545923224671;2°C;territorial_CO2
Germany;582.9505817;78294.613;equality;lamboll;50%;linear;9875.55820457843;33.8812877612347;2°C;territorial_CO2
Ghana;24.16378619;50553.047;equality;lamboll;50%;linear;6376.42283342392;527.76686428907;2°C;territorial_CO2
Gibraltar;0.688587903;49.799;equality;lamboll;50%;linear;6.28131239412093;18.2440393354425;2°C;territorial_CO2
Greece;51.67400117;8812.07;equality;lamboll;50%;linear;1111.49550209565;43.0195253678533;2°C;territorial_CO2
Greenland;0.582223982;49.898;equality;lamboll;50%;linear;6.29379959119352;21.619856913395;2°C;territorial_CO2
Grenada;0.142698104;113.244;equality;lamboll;50%;linear;14.2838398513992;200.196631223625;2°C;territorial_CO2
Guadeloupe;1.167141168;326.318;equality;lamboll;50%;linear;41.1595674175135;70.5305725579778;2°C;territorial_CO2
Guatemala;21.34940527;24670.857;equality;lamboll;50%;linear;3111.81670008805;291.513197743335;2°C;territorial_CO2
Guinea;3.715383288;23404.584;equality;lamboll;50%;linear;2952.09750313148;1589.12137687985;2°C;territorial_CO2
Guinea-Bissau;0.346017421;3438.608;equality;lamboll;50%;linear;433.722987387766;2506.94306739987;2°C;territorial_CO2
Guyana;3.304156195;940.608;equality;lamboll;50%;linear;118.641994586423;71.81379304402;2°C;territorial_CO2
Haiti;3.536478127;14710.861;equality;lamboll;50%;linear;1855.52949913633;1049.36574326299;2°C;territorial_CO2
Honduras;10.94576269;14846.778;equality;lamboll;50%;linear;1872.67315938396;342.173170097106;2°C;territorial_CO2
Hungary;43.82523189;8725.347;equality;lamboll;50%;linear;1100.55684359336;50.224804119952;2°C;territorial_CO2
Iceland;3.086232416;432.993;equality;lamboll;50%;linear;54.6148375964899;35.3925629925662;2°C;territorial_CO2
India;2955.181684;1679589.259;equality;lamboll;50%;linear;211852.142203439;143.376729322906;2°C;territorial_CO2
Indonesia;674.5359386;320712.949;equality;lamboll;50%;linear;40452.5838171203;119.941967513487;2°C;territorial_CO2
Iraq;192.9082428;71928.75;equality;lamboll;50%;linear;9072.6108730823;94.0614122175012;2°C;territorial_CO2
Ireland;32.4825757;5970.042;equality;lamboll;50%;linear;753.02112106714;46.3646188665476;2°C;territorial_CO2
Jamaica;6.864732681;2454.94;equality;lamboll;50%;linear;309.649692741285;90.2146397042739;2°C;territorial_CO2
Japan;944.7586103;105123.167;equality;lamboll;50%;linear;13259.5323557972;28.069672424762;2°C;territorial_CO2
Jordan;23.57898146;16367.355;equality;lamboll;50%;linear;2064.46856002083;175.110919317957;2°C;territorial_CO2
Kazakhstan;239.8671134;26544.264;equality;lamboll;50%;linear;3348.11571429181;27.9164214454737;2°C;territorial_CO2
Kenya;21.7336726;83593.239;equality;lamboll;50%;linear;10543.8914073659;970.28160876647;2°C;territorial_CO2
Kiribati;0.097443556;182.621;equality;lamboll;50%;linear;23.0345900666029;472.778108931142;2°C;territorial_CO2
Kuwait;111.633539;6367.756;equality;lamboll;50%;linear;803.186101840155;14.3896916470624;2°C;territorial_CO2
Kyrgyzstan;10.46398685;9642.952;equality;lamboll;50%;linear;1216.29739379331;232.473035608471;2°C;territorial_CO2
Latvia;6.551100159;1513.81;equality;lamboll;50%;linear;190.941856570297;58.2930658777909;2°C;territorial_CO2
Lebanon;17.33205484;6999.26;equality;lamboll;50%;linear;882.839787700051;101.873643471584;2°C;territorial_CO2
Lesotho;0.878312664;2993.076;equality;lamboll;50%;linear;377.526564295385;859.66326063445;2°C;territorial_CO2
Liberia;1.636886782;8910.53;equality;lamboll;50%;linear;1123.91458718421;1373.23436115841;2°C;territorial_CO2
Libya;61.25859526;9260.606;equality;lamboll;50%;linear;1168.07082963253;38.1357366970264;2°C;territorial_CO2
